call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript
IP-202512-00136,2025-12-20 05:26:23,tenant support,VIP,Retail Store,Logistics Cluster North,toilet not flushing properly in the office restroom,medium,high,False,False,"yes, we've had toilet not flushing properly in the office restroom for over a week. it's embarrassing for our staff and visitors logistics cluster north, retail store. that's reassuring, thank you."
IP-202512-00138,2025-12-24 01:52:23,tenant support,VIP,Retail Store,Community Retail Strip,foul smell coming from the ventilation system,medium,high,False,False,"yes, we've had foul smell coming from the ventilation system for the past two weeks. there's a persistent bad odor when the ac runs community retail strip, retail store. that sounds good, thank you."
IP-202602-00141,2026-02-05 04:38:23,tenant support,VIP,Warehouse,Community Retail Strip,window blinds broken and cannot be adjusted,medium,high,False,False,"hi, i need to report a problem with our unit. we are dealing with window blinds broken and cannot be adjusted. it's been happening since we moved in three months ago. we're in community retail strip, the warehouse. some blinds are hanging loose and look unprofessional we appreciate the fast turnaround."
IP-202512-00142,2025-12-30 08:53:23,tenant support,Premium,Warehouse,Logistics Cluster North,lighting issues in parking area,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with lighting issues in parking area. it's been happening for the past two weeks. we're in logistics cluster north, the warehouse. several lights are flickering or out that sounds good, thank you."
IP-202602-00143,2026-02-14 02:20:23,tenant support,Standard,Office,Logistics Cluster South,hot water not available in the office kitchen,medium,medium,False,False,"yes, we've had hot water not available in the office kitchen since we moved in three months ago. it's been cold water only for three days now logistics cluster south, office. perfect, that works for us."
IP-202512-00146,2025-12-12 02:04:23,tenant support,Standard,Retail Store,Retail Plaza Central,door lock on the main office entrance is jammed,medium,medium,False,True,"good morning. i'm calling from our retail store in retail plaza central. we've been dealing with something and i need your help. for over a week, we started noticing door lock on the main office entrance is jammed. we have to force the door to lock it this is unacceptable. and this isn't the first time. we've called about this before. i expect this to be resolved quickly."
IP-202602-00147,2026-02-18 06:50:23,tenant support,Standard,Retail Store,Logistics Cluster South,door lock on the main office entrance is jammed,medium,medium,False,True,"yes, we've had door lock on the main office entrance is jammed for three days now. we're worried about security if we can't lock up i reported this before and nothing was done about it. this is extremely frustrating. logistics cluster south, retail store. i expect this to be resolved quickly."
IP-202601-00149,2026-01-10 11:54:23,tenant support,VIP,Warehouse,Retail Plaza Central,frequent circuit breaker trips in the office,medium,medium,False,False,"yes, we've had frequent circuit breaker trips in the office for the past two days. we're worried about overloading the electrical system retail plaza central, warehouse. thanks for being so responsive."
IP-202601-00150,2026-01-22 05:20:23,tenant support,Premium,Warehouse,Community Retail Strip,squeaky door hinge on the conference room,low,low,False,False,"yes, we've had squeaky door hinge on the conference room since we moved in three months ago. people keep commenting on it community retail strip, warehouse. wonderful, we'll wait for the update."
IP-202512-00151,2025-12-13 06:12:23,tenant support,VIP,Warehouse,Tech Block,toilet not flushing properly in the office restroom,medium,high,False,False,"good morning. i'm calling from our warehouse in tech block. we've been dealing with something and i need your help. since we moved in three months ago, we started noticing toilet not flushing properly in the office restroom. it's unhygienic and needs to be fixed wonderful, we'll wait for the update."
IP-202512-00152,2025-12-31 01:25:23,tenant support,Standard,Retail Store,Logistics Cluster South,sewage backup flooding the ground floor restrooms,critical,medium,True,False,"good morning. i'm calling from our retail store in logistics cluster south. let me explain the situation. for nearly a month now, we started noticing sewage backup flooding the ground floor restrooms. raw sewage is overflowing onto the floor this is seriously impacting our business operations. we also have safety concerns about this. wonderful, we'll wait for the update."
IP-202601-00154,2026-01-23 06:34:23,tenant support,Premium,Retail Store,Community Retail Strip,squeaky door hinge on the conference room,low,low,False,False,"yes, we've had squeaky door hinge on the conference room for the past two days. not a big deal but thought i'd mention it community retail strip, retail store. that sounds good, thank you."
IP-202601-00155,2026-01-02 02:58:23,tenant support,VIP,Retail Store,Zone B – SME Offices,request to adjust the shared hallway temperature,low,medium,False,True,"hi, i need to report a problem with our unit. we are dealing with request to adjust the shared hallway temperature. it's been happening for the past two weeks. we're in zone b – sme offices, the retail store. just a comfort thing, nothing urgent yes, multiple times actually. we're paying good money and this is what we get. i really hope i don't have to call again about this."
